xxxx;;;;;;;;;;;;;;x
MESSAGE_HEAD_GOV;安全部长报告;Le ministre de la s閏urit?rapporte que;Der Minister f黵 innere Sicherheit meldet;;El Ministro de Seguridad informa;;;;;;;x;;,,,,,,
THEYREJECTNAP_2;$MONARCHTITLE$，我们向;$MONARCHTITLE$, notre proposition de;$MONARCHTITLE$, unser Angebot 黚er einen;;$MONARCHTITLE$, nuestra oferta de un;;;;;;;;;x
THEYREJECTNAP_3;$RECIPIENT$;pacte de non-agression;Nichtangriffspakt;;pacto de no agresi髇;;;;;;;;;x,
THEYREJECTNAP_4;提议的;avec;mit;;con;;;;;;;;;x,
THEYREJECTNAP_5;互不侵犯条约;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x,,,,,,
THEYREJECTNAP_6;已被拒绝;a 閠?REFUS蒃.;wurde ZUR蹸KGEWIESEN.;;Ha sido RECHAZADA.;;;;;;;;;x,,,,,,
THEYREJECTNAP_LOG;$RECIPIENT$拒绝了我们提议的互不侵犯条约。;$RECIPIENT$ a rejet?notre proposition de pacte de non-agression.;$RECIPIENT$ wies unser Angebot 黚er einen Nichtangriffspakt zur點k.;;$RECIPIENT$ rechaz?nuestra oferta de un pacto de no agresi髇.;;;;;;;;;x,,,,,,
THEYREJECTNAP_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,
THEYREJECTNAP_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,
THEYREJECTNAP_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,
THEYREJECTNAP_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,
ACCMILUS_SETUP;当某国决定向我们提供军事通行权;Quand une autre nation nous octroie des droits de transit.;Wenn eine andere Nation uns Durchmarscherlaubnis gew鋒rt;;Cuando otra naci髇 nos concede derechos de tr醤sito;;;;;;;;;x,,,,,,
ACCMILUS_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,,,,
ACCMILUS_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,
ACCMILUS_2;$MONARCHTITLE$，我们有好消息向您汇报;$MONARCHTITLE$, nous avons de bonnes nouvelles,;$MONARCHTITLE$, wir haben gute Nachrichten;Mamy dobre wiadomo渃i:;$MONARCHTITLE$, tenemos buenas noticias;$MONARCHTITLE$, abbiamo buone notizie.;J?h韗黱k van;$MONARCHTITLE$, m醡e dobr?zpr醰y;;;;;;x
ACCMILUS_3;$RECIPIENT$;$RECIPIENT$ :;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,
ACCMILUS_4;已决定向我们提供军事通行权。;ils ont d閏id?d'octroyer des droits de transit ?nos troupes.;hat beschlossen, unseren Truppen Durchmarscherlaubnis zu gew鋒ren.;;ha decidido conceder a nuestras tropas derechos de tr醤sito.;;;;;;;;;x,,,,,,
ACCMILUS_5;*;*;*;*;*;*;*;;;;;;;x,,,,,,
ACCMILUS_6;待会我们将处理此事;Nous nous occuperons d'eux plus tard.;Wir werden uns sp鋞er um sie k黰mern.;;Nos ocuparemos de ellos despu閟.;;;;;;;;;x,,,,,,
ACCMILUS_LOG;$RECIPIENT$已向我们提供军事通行权。;$RECIPIENT$ nous octroie des droits de transit ?travers leur pays.;$RECIPIENT$ gew鋒ren uns nun Durchmarscherlaubnis durch ihr Land.;;$RECIPIENT$ nos ha concedido derechos de tr醤sito a su pa韘.;;;;;;;;;x,,,,,,
ACCMILUS_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,;
ACCMILUS_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,;
ACCMILUS_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,,;
ACCMILUS_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,,;
WEACCMIL_SETUP;当我们向他国提供军事通行权;Quand nous octroyons des droits de transit ?une autre nation;Wenn wir einer anderen Nation Durchmarscherlaubnis gew鋒ren;;Cuando concedemos a otra naci髇 derechos de tr醤sito;;;;;;;;;x,,,,,,,;
WEACCMIL_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa de;;;;;;;;;x,,,,,,,;
WEACCMIL_1;军事通行权;Droits de transit.;Durchmarscherlaubnis.;;derechos de tr醤sito.;;;;;;;;;x,,,,,,,;
WEACCMIL_2;$MONARCHTITLE$，我们已决定向;$MONARCHTITLE$, nous avons d閏id?d'octroyer ?$MONARCHTITLE$, unserem Beschluss zufolge hat;Wyrazili渕y zgod?dla;$MONARCHTITLE$, hemos decidido permitir nuestro;$MONARCHTITLE$, abbiamo accettato di concedere a:;趃y d鰊t鰐t黱k, hogy megengedj黭 a k鰒etkez?r閟z閞e:;$MONARCHTITLE$, rozhodli jsme se povolit;;;;;;x;
WEACCMIL_3;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,,,;
WEACCMIL_4;提供军事通行权;des droits de transit ?travers notre pays.;Durchmarscherlaubnis durch unser Land.;;Derechos de tr醤sito a nuestro pa韘.;;;;;;;;;x,,,,,,,;
WEACCMIL_5;*;*;*;*;*;*;*;;;;;;;x,,,,,,,;
WEACCMIL_6;只要我们是有用的，他们就不会袭击我们。;Tant que nous leur sommes utiles, ils ne nous attaqueront pas.;Solange wir ihnen n黷zlich sind, werden sie uns nicht angreifen;;Mientras les seamos 鷗iles no nos atacar醤.;;;;;;;;;x,,,,,,;
WEACCMIL_LOG;我们现在向$ACTOR$提供了军事通行权。;Nous octroyons des droits de transit ?travers notre pays ?$ACTOR$.;Wir gew鋒ren nun $ACTOR$ Durchmarscherlaubnis durch unser Land.;;Ahora concedemos a $ACTOR$ derechos de tr醤sito a nuestro pa韘.;;;;;;;;;x,,,,,,,;
WEACCMIL_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,;
WEACCMIL_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,;
WEACCMIL_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x;,,,,,,,
WEACCMIL_MAP;*;*;*;*;*;*;*;;;;;;;x;,
ACCMILOTHER_SETUP;当某国向他国提供军事通行权;Quand une autre nation octroie des droits de transit ?un tiers;Wenn eine andere Nation einem dritten Land Durchmarscherlaubnis gew鋒rt.;;Cuando otra naci髇 le conceda derechos de tr醤sito a una tercera.;;;;;;;;;x;,
ACCMILOTHER_HEADER;$minister_of_intelligence$报告;$minister_of_intelligence$ rapporte que;$minister_of_intelligence$ berichtet:;;$minister_of_intelligence$ informa que;;;;;;;;;x;,
ACCMILOTHER_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x;,
ACCMILOTHER_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;   ;$MONARCHTITLE$;;;;;;x;
ACCMILOTHER_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;Pa駍two $RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x;,
ACCMILOTHER_4;现在向$ACTOR$;octroie des droits de transit ?gew鋒rt nun;;ahora garantiza derechos de tr醤sito a;;;;;;;;;;x,
ACCMILOTHER_5;提供了军事通行权;$ACTOR$;$ACTOR$ Durchmarscherlaubnis;$ACTOR$.;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x;,
ACCMILOTHER_6;此事会是个重大进展;Cela peut 阾re une 関olution importante.;Dies k鰊nte eine einschneidende Entwicklung sein.;;Esto puede significar un desarrollo importante.;;;;;;;;;x;,
ACCMILOTHER_LOG;$RECIPIENT$现在给予$ACTOR$军事通行权;$RECIPIENT$ accorde ?$ACTOR$ des droits de transit ?travers leur pays.;$RECIPIENT$ gew鋒rt nun $ACTOR$ die Durchmarscherlaubnis durch ihr Land.;;$RECIPIENT$ ahora garantiza $ACTOR$ derechos de tr醤sito a su pa韘.;;;;;;;;;x;,
ACCMILOTHER_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x;,
ACCMILOTHER_BTN2;好的;OK;OK;OK;Aceptar;OK;*;OK;;;;;;x;,
ACCMILOTHER_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x;,
ACCMILOTHER_MAP;*;*;*;*;*;*;*;;;;;;;x;,
DECMILUS_SETUP;当他国拒绝提供军事通行权给我们;Quand une autre nation nous refuse des droits de transit.;Wenn eine andere Nation uns die Durchmarscherlaubnis verweigert.;;Cuando una naci髇 nos niega derechos de tr醤sito;;;;;;;;;x;,
DECMILUS_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,;
DECMILUS_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,,,
DECMILUS_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vez閞em,;$MONARCHTITLE$;;;;;;x,,,,,
DECMILUS_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;Pa駍two $RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,,,
DECMILUS_4;竟敢拒绝我们对他们军事通行权的要求。;a  refus?de mani鑢e 閔ont閑 de nous accorder des droits de transit;uns infamerweise die Durchmarscherlaubnis verweigert;;ha rechazado concedernos derechos de tr醤sito de manera indignante;;;;;;;;;x,,,,,,,,
DECMILUS_5;*;*;*;*;*;*;*;;;;;;;x,,,,,,,,
DECMILUS_6;无论如何，我们必须拥有那些权力;Il nous faut ces droits, d'une mani鑢e ou d'une autre.;Wir m黶sen diese Rechte haben, koste es, was es wolle;;Debemos tener esos derechos, de un modo u otro;;;;;;;;;x,,,,,,,
DECMILUS_LOG;$RECIPIENT$拒绝向我们提供军事通行权。;$RECIPIENT$ refuse de nous accorder des droits de transit.;$RECIPIENT$ verweigert uns die Durchmarscherlaubnis.;;$RECIPIENT$ se niega a concedernos derechos de tr醤sito.;;;;;;;;;x,,,,,,,,
DECMILUS_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,
DECMILUS_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,
DECMILUS_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,,,
DECMILUS_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,,,
WEDECMIL_SETUP;当我们拒绝向他国提供军事通行权;Quand nous refusons des droits de transit ?une autre nation.;Wenn wir einer anderen Nation die Durchmarscherlaubnis verweigern;;Cuando rechazamos los derechos de tr醤sito de otra naci髇;;;;;;;;;x,,,,,,,,
WEDECMIL_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa de;;;;;;;;;x,,,,,,,,
WEDECMIL_1;拒绝提供军事通行权;Droits de transit.;Durchmarscherlaubnis.;;derechos de tr醤sito.;;;;;;;;;x,,,,,,,,
WEDECMIL_2;$MONARCHTITLE$，我们已毫不犹豫地拒绝了;$MONARCHTITLE$, nous avons bien entendu d閏lin?la demande de;$MONARCHTITLE$, wir haben nat黵lich das Ansinnen von;Oczywi渃ie odrzucili渕y pro渂?;$MONARCHTITLE$, por supuesto, hemos rechazado la petici髇 de ;$MONARCHTITLE$, naturalmente abbiamo respinto la richiesta di: ;Term閟zetesen 鷊y d鰊tt黭, hogy elutas韙juk;$MONARCHTITLE$, samoz鴈jm?jsme odm韙li po瀉davek;;;;;;x
WEDECMIL_3;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,,,,
WEDECMIL_4;对军事通行权的要求。;concernant des droits de transit.;auf Durchmarscherlaubnis abgelehnt.;;de derechos de tr醤sito.;;;;;;;;;x,,,
WEDECMIL_5;*;*;*;*;*;*;*;;;;;;;x,,,
WEDECMIL_6;对于他们的好意，我们心领了。;Nous n'avons rien ?faire de leur bonne volont?;Wir haben keine Verwendung f黵 ihren guten Willen.;;No necesitamos su buena voluntad.;;;;;;;;;x,,,
WEDECMIL_LOG;我们拒绝向$ACTOR$提供军事通行权。;Nous refusons d'octroyer des droits de transit ?$ACTOR$.;Wir lehnen es ab, $ACTOR$ Durchmarscherlaubnis zu gew鋒ren.;;Rechazamos conceder a $ACTOR$ derechos de tr醤sito.;;;;;;;;;x,,,
WEDECMIL_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
WEDECMIL_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,
WEDECMIL_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,
WEDECMIL_MAP;*;*;*;*;*;*;*;;;;;;;x,,,
DECMILOTHER_SETUP;当某国拒绝向他国提供军事通行权;Quand une nation refuse des droits de transit ?une autre;Wenn eine Nation einer anderen die Durchmarscherlaubnis verweigert.;;Cuando una naci髇 rechaza los derechos de tr醤sito de otra;;;;;;;;;x,,,
DECMILOTHER_HEADER;$minister_of_intelligence$报告;$minister_of_intelligence$ rapporte que;$minister_of_intelligence$ berichtet, dass;;$minister_of_intelligence$ informa que;;;;;;;;;x,,,
DECMILOTHER_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,
DECMILOTHER_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vez閞em,;$MONARCHTITLE$;;;;;;x
DECMILOTHER_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,
DECMILOTHER_4;拒绝向$ACTOR$;refuse d'octroyer des droits de transit ?die Durchmarscherlaubnis f黵;;se niega a conceder derechos de tr醤sito a;;;;;;;;;x,,,
DECMILOTHER_5;提供军事通行权;$ACTOR$;$ACTOR$ verweigert.;$ACTOR$.;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,
DECMILOTHER_6;这种低劣的外交技巧真令我们捧腹;Nous nous gaussons de leur maladresse diplomatique.;Wir lachen 黚er ihre unterlegenen diplomatischen Fertigkeiten.;宮iejemy si?z ich niewielkich umiej阾no渃i dyplomatycznych.;Nos burlamos de su aptitud diplom醫ica inferior.;La loro insipienza sul piano diplomatico ci fa ridere.;Csak nevetni tudunk csapnival?diplom醕iai k閜ess間eiken.;Jejich nedostate鑞?diplomacie n醡 m鶠e b齮 leda k sm韈hu.;;;;;;x,,,
DECMILOTHER_LOG;$RECIPIENT$拒绝向$ACTOR$提供军事通行权。;$RECIPIENT$ refuse d'octroyer des droits de transit ?$ACTOR$.;;;$RECIPIENT$ se niega a garantizar derechos de tr醤sito a $ACTOR$.;;;;;;;;;x,,,,,,,,,
DECMILOTHER_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,,
DECMILOTHER_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,,
DECMILOTHER_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,,,,
DECMILOTHER_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,,,,
CANCMILUS_SETUP;当他国放弃我国提供的军事通行权;Quand une autre nation annule les droits de transit que nous leur avons octroy閟.;Wenn eine andere Nation die von uns gew鋒rte Durchmarscherlaubnis aufk黱digt.;;Cuando otra naci髇 cancela los derechos de tr醤sito que le hemos dado.;;;;;;;;;x,,,,,,,,,
CANCMILUS_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,,,,,,,
CANCMILUS_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,,,,,
CANCMILUS_2;$MONARCHTITLE$我们愤怒地发现;$MONARCHTITLE$, nous sommes outr閟 de d閏ouvrir que;$MONARCHTITLE$, wir sind au遝r uns, dass;Jeste渕y oburzeni faktem, 縠 ;$MONARCHTITLE$ estamos indignados al descubrir que ;$MONARCHTITLE$, siamo molto offesi per avere scoperto che ;Felh醔orodottan tudatjuk, hogy;$MONARCHTITLE$, s hn靨em jsme zjistili, 瀍;;;;;;
CANCMILUS_3;$ACTOR$;$ACTOR$ ;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,,,,,
CANCMILUS_4;已放弃了我们慷慨施予的军事通行权;a r関oqu?les droits de transit que nous leur avions g閚閞eusement octroy閟.;die von uns gro適黷ig gew鋒rte Durchmarscherlaubnis aufgek黱digt hat.;;ha cancelado los derechos de tr醤sito que generosamente les hab韆mos dado.;;;;;;;;;x,,,,,,,,,
CANCMILUS_5;*;*;*;*;*;*;*;;;;;;;x,,,,,,,,,
CANCMILUS_6;尽管我们应该比他们先预计到这个情况;?titre personnel, nous aurions d?les battre ?ce petit jeu-l?;Meiner Meinung nach h鋞ten wir sie daf黵 z點htigen sollen.;Chocia?uwa縜my, 縠 powinni渕y byli temu jako?przeciwdzia砤?;Aunque deber韆mos haberles derrotado.;Tuttavia, personalmente riteniamo che avremmo dovuto prevenirli.;Noha szem閘yesen nek黱k kellene levern黱k 鮧et.;I kdy?bychom jim to nejsp須 nem靗i nechat proj韙 jen tak.;;;;;;x,,,,
CANCMILUS_LOG;$ACTOR$放弃了在我国境内的军事通行权。;$ACTOR$ a r関oqu?le trait?de droits de transit dont ils jouissaient dans notre pays.;$ACTOR$ hat das Abkommen auf Durchmarscherlaubnis durch unser Land aufgek黱digt.;;$ACTOR$ ha cancelado el tratado de derechos de tr醤sito que ten韆 con nuestro pa韘.;;;;;;;;;x,,,,,,,,,
CANCMILUS_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,,
CANCMILUS_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,,,
CANCMILUS_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,
CANCMILUS_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,
CANMILOTHE_SETUP;当某国放弃他国提供的军事通行权;Quand une autre nation annule les droits de transit qu'ils avaient octroy??une autre nation.;Wenn eine andere Nation die Durchmarscherlaubnis an eine dritte Nation aufk黱digt.;;Cuando otra naci髇 cancela los derechos de tr醤sito que haya dado a una tercera.;;;;;;;;;x,,,,,,
CANMILOTHE_HEADER;$minister_of_intelligence$报告;$minister_of_intelligence$ rapporte que;$minister_of_intelligence$ berichtet, dass;;$minister_of_intelligence$ informa que;;;;;;;;;x,,,,,,
CANMILOTHE_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,,
CANMILOTHE_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vez閞em,;$MONARCHTITLE$;;;;;;x,,,
CANMILOTHE_3;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,,
CANMILOTHE_4;已放弃他们在$RECIPIENT$;a r関oqu?les droits de transit qui leurs avaient 閠?octroy閟 par;die Durchmarscherlaubnis aufgek黱digt hat, die;;ha cancelado los derechos de tr醤sito que le hab韆 dado;;;;;;;;;x,,,,,,
CANMILOTHE_5;的军事通行权;$RECIPIENT$;$RECIPIENT$ ihnen gew鋒rt hatte;$RECIPIENT$.;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,
CANMILOTHE_6;看来又要起争端了，我们可以从中获益。;La situation se d間rade. Nous pourrions en tirer avantage.;Es sieht so aus, als ob sich etwas zusammenbrauen w黵de. Wir k鰊nten davon profitieren.;Wygl筪a na to, 縠 zanosi si?na k硂poty. Mo縠my sporo na tym zyska?;Parece que se avecinan problemas. Podr韆mos aprovecharnos de ello.;A quanto pare ci sono guai in vista: potremmo approfittarne.;鷊y t鹡ik, hogy bajba ker黮t, de mi tal醤 profit醠hatunk bel鮨e.;vypad?to, 瀍 budou trable, mo瀗?bychom z toho mohli profitovat.;;;;;;x
CANMILOTHE_LOG;$ACTOR$已放弃他们在$RECIPIENT$的军事通行权。;$ACTOR$ : ce pays a r関oqu?l'acc鑣 militaire accord??$RECIPIENT$.;$ACTOR$ hat den Milit鋜pr鋝enzvertrag f黵 $RECIPIENT$ aufgek黱digt.;$ACTOR$ anuluje przemarsz wojsk przez terytorium kraju $RECIPIENT$.;$ACTOR$ ha cancelado el tratado de acceso militar que ten韆 con $RECIPIENT$.;$ACTOR$ ha annullato il trattato di accesso militare a: $RECIPIENT$.;$ACTOR$ visszavonta a katonai hozz醘閞閟t, amit a k鰒etkez鮰鮨 kapott: $RECIPIENT$.;$ACTOR$ zru歩li dohodu o vojensk閙 pstupu, kterou kdysi uzav鴈li s $RECIPIENT$.;;;;;;x,,,,
CANMILOTHE_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,
CANMILOTHE_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,
CANMILOTHE_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,
CANMILOTHE_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,
WECANMIL_SETUP;当我们不再向他国提供军事通行权;Quand nous annulons les droits de transit octroy閟 ?une seconde nation.;Wenn wir die Durchmarscherlaubnis widerrufen, die wir einer anderen Nation gegeben hatten.;;Cuando cancelamos los derechos de tr醤sito que concedimos a una segunda naci髇.;;;;;;;;;x,,,,,,
WECANMIL_HEADER;$foreign_minister$ 报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x,,,,,,,
WECANMIL_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x,,,,,,,
WECANMIL_2;$MONARCHTITLE$，我们已厌倦了来自;$MONARCHTITLE$, nous nous sommes lass閟 de l'infecte pr閟ence des troupes de;$MONARCHTITLE$, wir sind es leid, die widerlichen Truppen von;Mamy do滄 obecno渃i wojsk nale抗cych do kraju;$MONARCHTITLE$, nos hemos cansado de la presencia de las tropas de ;$MONARCHTITLE$, ci siamo stancati delle insopportabili truppe di: ;Belef醨adtunk a k鰒etkez?nemzet csapatainak bolondoz醩醔a: ;$MONARCHTITLE$, u?na sv閙 鷝em?nem鶠eme d醠e sn釟et ptomnost voj醟?z;;;;;;x
WECANMIL_3;$RECIPIENT$;$RECIPIENT$ ;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x,,,,,,,
WECANMIL_4;的驻军，并收回我们曾慷慨施予的军事通行权。;sur notre territoire. C'est pourquoi nous avons r関oqu?les droits de transit qui leur avaient 閠?si g閚閞eusement octroy閟.;auf unserem Gebiet zu haben, daher haben wir die ihnen gro遺黦ig gew鋒rte Durchmarscherlaubnis aufgek黱digt;;en nuestra tierra y hemos cancelado los derechos de tr醤sito que tan generosamente concedimos;;;;;;;;;x,,,,,,,
WECANMIL_5;*;*;*;*;*;*;*;;;;;;;,,,,,,,
WECANMIL_6;$ACTOR$的人民正欢庆此消息;$ACTOR$ : le peuple se r閖ouit de la nouvelle.;Das Volk von $ACTOR$ bejubelt die Neuigkeiten.;Ludno滄 w $ACTOR$ cieszy si? s硑sz筩 te wie渃i.;El pueblo de $ACTOR$ celebra la noticia.;Il popolo di: $ACTOR$ ?felice di saperlo.;$ACTOR$ n閜e 鰎黮 ezen h韗 bejelent閟閚ek.;Lid $ACTOR$ se raduje z nov齝h zpr醰.;;;;;;x,,,,,,
WECANMIL_LOG;$ACTOR$撤销了$RECIPIENT$的军事通行权。;$ACTOR$ a r関oqu?les droits de transit qu'ils avaient sur $RECIPIENT$.;$ACTOR$ hat die Durchmarscherlaubnis f黵 $RECIPIENT$ aufgek黱digt.;;$ACTOR$ ha cancelado los derechos de tr醤sito que ten韆 en $RECIPIENT$.;;;;;;;;;x,,,,,,,
WECANMIL_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,
WECANMIL_BTN2;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,,,,,,,
WECANMIL_BTN3;查看;Aller ?查看;Id?do;Ir all?Andare;Ugr醩;P鴈j韙 na;;;;;;x,,,,,,,
WECANMIL_MAP;*;*;*;*;*;*;*;;;;;;;x,,,,,,,
GUARACANCELTOTHEM_SETUP;当我们放弃对他国的独立保障;Quand nous annulons une garantie;Wenn wir eine Garantie aufk黱digen;;Cuando cancelamos una garant韆;;;;;;;;;x,,,,,,,
GUARACANCELTOTHEM_HEADER;$foreign_minister$报告;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa de;;;;;;;;;x,,,,,,,
GUARACANCELTOTHEM_1;取消独立保障;Garantie r関oqu閑;Garantie zur點kgezogen;;Garant韆 revocada;;;;;;;;;x,,,,,,,
GUARACANCELTOTHEM_2;$MONARCHTITLE$，我们已放弃;$MONARCHTITLE$, nous avons retir?la;$MONARCHTITLE$, wir haben unsere;;$MONARCHTITLE$ hemos retirado nuestra;;;;;;;;;x,,,,,,,
GUARACANCELTOTHEM_3;提供给;GARANTIE;Garantie ;*;garant韆;*;*;;;;;;;x,
GUARACANCELTOTHEM_4;$RECIPIENT$;accord閑 ?f黵;*;a;*;*;;;;;;;x,
GUARACANCELTOTHEM_5;的独立保障;$RECIPIENT$;$RECIPIENT$ zur點kgezogen;;$RECIPIENT$;;;;;;;;;x,
GUARACANCELTOTHEM_6;*;*;*;;*;;;;;;;;;x,
GUARACANCELTOTHEM_LOG;我们已不再保证他们的独立。;Nous ne nous portons plus garants pour $RECIPIENT$.;Wir gew鋒ren $RECIPIENT$ keine Garantie mehr.;;Ya no garantizamos a $RECIPIENT$.;;;;;;;;;x,
GUARACANCELTOTHEM_BTN1;好的;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x,
